id,rating,userId,timestamp
1814854,4,3,1403827200
1808898,4,3,1356739200
2206134,4.5,3,1371340800
2210466,3.5,3,1356912000
2206225,5,3,1298246400
2206159,5,3,1310774400
2206217,5,3,1320019200
2206142,4.5,3,1331510400
2206233,5,3,1399593600
2206191,5,3,1294617600
2206241,4,3,1373155200
2206175,3.5,3,1295395200
2206183,4.5,3,1375833600
2206167,4.5,3,1382400000
2206209,3.5,3,1373068800
2331809,4.5,3,1355011200
2331825,4.5,3,1394755200
2331882,4.5,3,1381449600
2331817,4.5,3,1382486400
2331833,4.5,3,1404345600
1772383,4.5,3,1361491200
1415785,4,3,1369440000
2211787,4,3,1372809600
1674308,4,3,1405296000
2140267,4.5,3,1350691200
2140275,4,3,1351814400
2140143,4,3,1382400000
2140176,4,3,1372204800
2140291,4,3,1345680000
2140309,4.5,3,1371859200
2140226,4.5,3,1357257600
2140200,4.5,3,1363219200
2195873,4.5,3,1323216000
2140341,4.5,3,1376524800
2140317,4.5,4,1372032000
2195907,4.5,4,1342915200
2140382,4.5,4,1368057600
2140150,4,4,1362873600
2140408,4.5,4,1404432000
2140325,4.5,4,1345507200
2140358,4,4,1339027200
2195840,4.5,4,1389225600
2140424,4,4,1326499200
2140390,4,4,1373068800
2140234,4.5,4,1356652800
2140283,4.5,4,1384300800
2149300,4,4,1374451200
2140366,4.5,4,1381363200
2140416,4,4,1359676800
2195824,4,4,1371859200
2236313,4,4,1371254400
2140218,4,4,1365724800
2140333,4,4,1322438400
2143584,2.5,4,1332028800
2195816,4,4,1392595200
2195899,4.5,4,1327017600
2140168,4.5,4,1357084800
2195832,4.5,4,1377043200
2195857,4.5,4,1387065600
2140374,5,4,1367193600
1498153,4,4,1404864000
1498146,4,4,1252281600
2035079,4.5,4,1264118400
2034965,4.5,4,1367193600
2034957,4.5,4,1374192000
2035046,4.5,4,1376956800
2314565,4.5,4,1365724800
2190171,4,4,1347235200
2035087,4.5,4,1397433600
2314573,5,4,1395619200
2035129,4.5,4,1376352000
2126332,4.5,4,1385251200
2190122,4,4,1270252800
2035137,4,4,1341532800
2042000,4,4,1396915200
2190221,3.5,4,1302652800
2034932,4.5,4,1235606400
1703560,4,4,1335225600
2042018,4.5,4,1359158400
2035095,4,4,1397347200
2280303,4.5,4,1347321600
2035152,4,4,1329782400
2314581,5,4,1354924800
2190239,3.5,4,1311724800
2035103,3.5,4,1341532800
2035020,4,4,1356566400
1974013,3.5,4,1371513600
2042034,4.5,4,1370476800
2035160,3.5,4,1294444800
2041986,3.5,4,1360022400
2035145,4,4,1316995200
2148815,4,4,1396051200
2069169,4,4,1356998400
2035178,4,4,1395014400
1880806,3.5,4,1404259200
2190247,4.5,4,1385078400
2035038,4,4,1396915200
2190262,5,4,1361923200
2041994,4.5,4,1394409600
2126324,4,4,1403913600
2034940,4,4,1342656000
2126340,4.5,4,1147046400
2034981,4,4,1141948800
2034999,4.5,4,1354147200
2069151,4,4,1360454400
2201283,4.5,4,1195948800
2041978,4.5,4,1295654400
2280287,4.5,4,1313884800
2035053,4.5,4,1368057600
2069193,4,4,1358726400
2035111,4,4,1361923200
2186864,4,4,1363737600
1880814,3.5,4,1326067200
2190205,4.5,4,1325116800
2035061,4.5,4,1376956800
2190189,4,4,1303257600
2280493,3.5,4,1268697600
2069185,4,4,1373328000
2190197,3,4,1271721600
2042026,4.5,4,1361404800
1958040,5,4,1289865600
1958032,3.5,4,1397260800
2333391,4,4,1346803200
1958024,3.5,4,1351296000
2190254,3,4,1343260800
2204410,0,4,1400716800
2187698,4.5,4,1371081600
1161686,4.5,4,1398038400
1496488,4,4,1357257600
1984715,4.5,4,1370217600
1328046,4,4,1359331200
1328038,4,4,1399939200
1161736,4.5,4,1369267200
1161827,4.5,4,1377129600
1930924,4,4,1375315200
1328053,4.5,4,1356480000
2150233,4.5,4,1397606400
2150225,5,4,1356480000
1675990,4,4,1403913600
2187672,4.5,4,1399852800
2244614,4,4,1402012800
2302404,5,4,1392422400
2268688,4.5,4,1377216000
1161710,4,4,1402358400
1583053,4.5,4,1387065600
2268670,4.5,4,1373414400
2268696,5,4,1390435200
1161660,4.5,4,1396310400
2187680,3.5,4,1363478400
2187706,4.5,4,1390521600
1775915,3.5,4,1361491200
1900497,4,4,1389312000
2351971,0,4,1386028800
2058402,4,4,1358035200
2139046,3,4,1370044800
2262285,4.5,4,1399766400
1945724,3.5,4,1377907200
1483155,4,4,1383004800
2150217,0,4,1372636800
1056084,4.5,4,1374796800
2276673,4,4,1362182400
1578699,4.5,4,1368489600
1790534,4,4,1369440000
1012855,4.5,4,1383955200
929778,4.5,4,1395446400
2036481,4.5,4,1389916800
2182111,4,4,1395532800
764936,4.5,4,1403222400
1912120,4.5,4,1392508800
2311314,4,4,1405296000
2270783,4,4,1390521600
1578657,4.5,4,1391472000
2224608,4.5,4,1391644800
2311306,4,4,1403654400
1908284,4.5,4,1401580800
1852409,3.5,4,1393459200
2311330,0,4,1391644800
1615186,4,4,1396915200
1852425,4,4,1391644800
765172,4.5,4,1391644800
2036408,4,4,1376265600
829713,4,4,1400457600
2270585,4.5,4,1371945600
2282739,4.5,4,1356739200
2270551,5,4,1362787200
1962695,4.5,4,1371945600
1820406,5,4,1392336000
2278356,4.5,4,1391385600
2182178,3.5,4,1378684800
1942051,4.5,4,1392681600
1941970,4.5,4,1368144000
2311322,3.5,4,1405036800
1993948,4.5,4,1403049600
2093565,4.5,4,1391040000
2289965,4.5,4,1399680000
2093557,4.5,4,1380844800
1942119,4.5,4,1405123200
1118819,4.5,4,1405209600
1721968,4.5,4,1400976000
2266302,4,4,1369094400
2311348,4.5,4,1364256000
2226280,4,4,1373328000
1790633,4.5,4,1395100800
1622075,4,4,1381363200
2289973,4.5,4,1375574400
2326437,5,4,1399507200
975334,4.5,4,1378252800
1804467,4.5,4,1305158400
1792555,4,4,1378684800
2271195,4.5,4,1356134400
1957422,0,4,1394841600
2271203,5,4,1379721600
1703768,3.5,4,1370822400
2282697,5,4,1370044800
1703792,4.5,4,1395446400
1804459,4,4,1277164800
2278448,4.5,4,1341273600
1622083,4,4,1388620800
1820414,3.5,4,1396569600
2267110,4.5,4,1361836800
765677,4.5,4,1373068800
1993963,3.5,4,1340755200
2147155,4.5,4,1403136000
765255,4,4,1400371200
1942275,4,4,1387411200
2246122,5,4,1405987200
2226264,4,4,1401062400
2147148,5,4,1391040000
765818,4,4,1346544000
1629278,4.5,4,1404950400
1652817,4.5,4,1403395200
2265577,5,4,1376697600
1605591,4,4,1395446400
1605567,4.5,4,1400544000
1605559,4.5,4,1397779200
1605575,4.5,4,1399852800
1605674,4.5,4,1378425600
1710177,4.5,4,1395619200
1605526,4.5,5,1401926400
1605609,5,5,1399593600
1605666,4,5,1369785600
1887173,3.5,5,1372204800
1857747,5,5,1399248000
1977511,4,5,1377216000
2016269,3.5,5,1370908800
1977529,3.5,5,1401926400
1855956,4.5,5,1361836800
2146181,4.5,5,1386460800
2200426,4.5,5,1382140800
2146173,4.5,5,1369699200
2287399,4,5,1368921600
2340917,4.5,5,1384041600
2283158,4.5,5,1404345600
2184547,4,5,1362614400
397299,5,5,1365984000
1803147,4,5,1360800000
2319465,0,5,1376611200
1284249,4.5,5,1378252800
2340982,4.5,5,1395273600
2078574,4.5,5,1363910400
1571405,4.5,5,1401840000
826743,5,5,1311897600
1736271,4.5,5,1386201600
2037935,4.5,5,1369440000
1755453,4.5,5,1386374400
2184323,4.5,5,1367193600
1667864,4.5,5,1366502400
2237717,4.5,5,1368835200
912352,4.5,5,1354924800
2319291,0,5,1393632000
2234003,4.5,5,1385337600
1046168,5,5,1383177600
2287951,4,5,1383004800
1667856,4,5,1362787200
1441526,4.5,5,1404000000
2104354,4.5,5,1344556800
2054286,4.5,5,1360886400
1957570,4,5,1371686400
2079283,4.5,5,1270857600
1682509,4,5,1351296000
2161016,4.5,5,1353974400
1425727,4.5,5,1356825600
1895960,4.5,5,1391558400
2307817,4,5,1286755200
2085934,4,5,1369872000
1811652,5,5,1391904000
2264778,4,5,1362355200
1682434,4,5,1379808000
1857879,4.5,5,1381104000
397307,5,5,1394323200
1960426,4.5,5,1402963200
1638337,4.5,5,1364169600
2319416,0,5,1318204800
1437136,4.5,5,1311206400
1938075,4.5,5,1403913600
2177780,4.5,5,1397433600
1875467,4.5,5,1304553600
1977636,4.5,5,1400716800
1915115,4.5,5,1404604800
2039659,5,5,1402099200
2177608,4.5,5,1369094400
1359850,4,5,1393804800
2171270,5,5,1344038400
864066,4.5,5,1360713600
2079531,3.5,5,1362614400
2079549,3.5,5,1396137600
1976356,4.5,5,1394841600
2114726,3.5,5,1402876800
2161008,4.5,5,1401926400
2319366,0,5,1395187200
1140821,4.5,5,1396915200
1140870,4.5,5,1394668800
1141183,5,5,1351900800
1140839,4.5,5,1395619200
1140854,5,5,1396051200
1240100,4.5,5,1385596800
1140771,5,5,1394150400
1887355,5,5,1368316800
1887363,5,5,1391126400
1240092,4.5,5,1392076800
1140805,4.5,5,1367798400
1240118,4.5,5,1376524800
1140797,4.5,5,1395187200
1140813,4.5,5,1369958400
1641158,5,5,1364601600
2066629,4,5,1392249600
2077790,4.5,5,1401494400
2077782,4.5,5,1398211200
2077568,4.5,5,1370822400
2066611,3.5,5,1402185600
2066694,4,5,1388016000
2077550,4,5,1395878400
2278174,4,5,1405900800
2066637,4,5,1391385600
2278232,5,5,1397520000
2278190,4,5,1370476800
2066520,4.5,5,1389657600
2184265,3.5,5,1372896000
2066686,3,6,1360972800
2066512,5,6,1356048000
2278208,0,6,1398902400
2066538,5,6,1350604800
2066587,4,6,1282262400
2066553,5,6,1384300800
2066546,5,6,1299456000
2344323,4.5,6,1272931200
2344356,4,6,1337385600
2281541,4.5,6,1358035200
2234565,4.5,6,1268524800
2059608,4.5,6,1298246400
2112241,3.5,6,1345939200
2195956,3,6,1318204800
2287175,5,6,1317340800
2328615,5,6,1392076800
1836600,4.5,6,1376611200
1499128,4,6,1369094400
1499177,4,6,1403568000
1964808,4.5,6,1405036800
2100170,4,6,1387324800
2319606,5,6,1357171200
1684976,4,6,1390867200
1684521,4.5,6,1370908800
2294346,0,6,1362787200
1976695,4.5,6,1392336000
2316156,4.5,6,1375833600
2249282,5,6,1401235200
1976687,4,6,1352246400
2100188,4.5,6,1393459200
2249274,4.5,6,1356825600
1684554,4.5,6,1398384000
2263796,4.5,6,1398902400
2294379,0,6,1375315200
1990803,5,6,1361923200
2294353,0,6,1365897600
2316164,3,6,1389225600
1599802,4.5,6,1397952000
2039758,4.5,6,1390608000
1684943,4,6,1361836800
2294361,0,6,1396483200
2100147,4.5,6,1365465600
1499144,4,6,1402185600
2359677,0,6,1348617600
1689306,4.5,7,1380672000
1697010,5,7,1348012800
1499094,4.5,7,1392595200
1720192,4,7,1349654400
1638204,3,7,1350086400
1689314,4,7,1397779200
1499193,4,7,1376611200
2178747,4,7,1397433600
2359685,0,7,1390435200
2249290,5,7,1382486400
1447895,5,7,1398902400
1638196,4.5,7,1364601600
1786599,4.5,7,1401840000
1697002,3.5,7,1364947200
1920651,5,7,1349913600
2048643,5,7,1338076800
1562164,4.5,7,1356912000
1499151,4.5,7,1344297600
1499185,4,7,1363996800
1836592,4,7,1296691200
1499136,3.5,7,1391212800
1796317,0,7,1402617600
1480243,4.5,7,1355875200
1405851,4.5,7,1354147200
1922541,4.5,7,1327190400
2176972,4,7,1351555200
2241883,4,7,1338595200
1922731,4.5,7,1316390400
2241719,4.5,7,1327881600
1073014,4.5,7,1357948800
1727338,4,7,1348790400
2040871,4.5,7,1389571200
1002724,4.5,7,1398297600
2107662,4.5,7,1404259200
2176774,4.5,7,1359504000
1164805,4.5,7,1336780800
1073063,4.5,7,1369958400
1958859,4,7,1400284800
2040749,4.5,7,1325635200
2076313,3.5,7,1404000000
1576859,4,7,1373500800
1229095,4.5,7,1388448000
2216950,4.5,7,1394755200
1710755,4,7,1398816000
749143,4.5,7,1379980800
2107787,3.5,7,1358899200
2308567,5,7,1361577600
2250173,4.5,7,1364860800
2177061,4,7,1361923200
1845478,4.5,7,1368662400
2107795,4,7,1359590400
2302487,4.5,7,1373068800
2076347,3.5,7,1384387200
1310572,4.5,7,1376006400
1785005,3.5,7,1352937600
1164805,4.5,7,1366934400
2216984,4.5,7,1355270400
2176667,4.5,7,1360108800
1576487,3.5,7,1350345600
1310564,3.5,7,1399852800
1846450,4.5,7,1401926400
1710763,4.5,7,1366416000
1072933,3.5,7,1358035200
1688530,3.5,7,1374624000
1845692,4,7,1397088000
2040640,4,7,1396224000
2250215,4.5,7,1372809600
1727379,4,7,1387497600
1457316,4.5,7,1366156800
1850940,3.5,7,1385683200
748012,3.5,7,1368057600
1600360,3.5,7,1361836800
1844273,4,7,1399507200
1968098,4,7,1368057600
1727205,4,7,1385596800
1710797,4,7,1388188800
1710813,4,7,1381795200
1710789,4.5,7,1395446400
1785021,3.5,7,1379808000
1945195,4.5,7,1405209600
1576883,3.5,7,1405209600
2311744,3.5,7,1388448000
1971845,4.5,7,1378166400
1971811,4.5,7,1399420800
1971852,4.5,7,1389657600
2306082,0,7,1388102400
2333136,0,7,1383523200
1971829,4.5,7,1393545600
2077725,4.5,8,1380672000
2241958,3.5,8,1400544000
1971837,5,8,1402617600
2163012,4,8,1392681600
2295756,4,8,1392940800
2163145,4.5,8,1377820800
2163053,4,8,1370563200
2205433,4.5,8,1395360000
2163160,5,8,1392163200
2163103,4.5,8,1390435200
2163087,3.5,8,1373241600
2163079,3.5,8,1389398400
2226868,5,8,1392681600
2163004,4,8,1396742400
2162998,4.5,8,1381622400
2163137,4.5,8,1388188800
2163020,4,8,1379894400
2163046,3.5,8,1395014400
2163061,3.5,8,1393977600
2226850,3,8,1400025600
2226835,4,8,1402531200
2163095,4,8,1394841600
2163129,4,8,1346716800
2340339,4.5,8,1379116800
2226843,4.5,8,1380585600
2226827,3.5,8,1382054400
2163210,4,8,1377734400
2230829,4.5,8,1396569600
2275782,4.5,8,1399852800
2346237,3.5,8,1387497600
2172955,4,8,1383264000
2275790,4,8,1386633600
1696038,4,8,1378166400
1438407,4.5,8,1369612800
2304145,3.5,8,1372291200
2304582,4.5,8,1385510400
1894989,4.5,8,1370131200
2097418,4.5,8,1315785600
2304798,4.5,8,1370044800
2191161,4,8,1360108800
2097400,4.5,8,1369353600
2031565,4,8,1403222400
2242741,4.5,8,1341273600
2265486,3.5,8,1383177600
2346575,0,8,1391472000
2173045,4,8,1352851200
1964345,4.5,8,1387411200
2247831,5,8,1355875200
2074706,3,8,1383350400
2247823,5,8,1388707200
2191187,4.5,8,1386201600
2247815,0,8,1370563200
2230837,4,8,1391558400
2247849,0,8,1355097600
2097392,4,8,1391472000
2191195,4.5,8,1359158400
2346765,0,8,1355875200
2346799,0,8,1389830400
2346807,0,8,1357862400
2247856,0,8,1361577600
2351419,4.5,8,1400716800
1721240,4.5,8,1374537600
2037596,4,8,1370649600
1901859,4,8,1379721600
2244002,4,8,1354492800
2069458,4.5,8,1405036800
1721281,4,8,1363651200
1954460,4.5,8,1340582400
1495209,3.5,8,1364256000
2037554,4,8,1383523200
2184935,4.5,8,1387324800
2296754,4,8,1375488000
2302313,4,8,1395619200
1901859,4.5,8,1358380800
2037570,4,8,1354233600
2252328,4,8,1382832000
2089035,4,8,1385078400
1783653,3.5,8,1403481600
1462704,4.5,8,1381968000
1840461,4,8,1352678400
2119758,4,8,1379030400
2351377,5,8,1386979200
2037588,4.5,8,1402963200
1701770,3.5,8,1396396800
1954494,4.5,8,1389139200
2195121,4,8,1333584000
2089316,4.5,8,1369094400
2195113,4.5,8,1364860800
2037547,4.5,8,1358553600
1901891,4,8,1400112000
2192482,4.5,8,1357084800
1964576,4,8,1401840000
2089308,4,8,1395273600
1514108,4,8,1346025600
2081065,4.5,8,1339632000
2339133,0,8,1366934400
1686419,4.5,8,1379894400
1686427,4.5,8,1362009600
1997394,4.5,8,1389139200
2318442,5,8,1381190400
2111649,4.5,8,1349913600
1862820,4.5,8,1366675200
1862812,4.5,8,1373241600
2224632,4.5,8,1363219200
2280295,4,8,1352678400
1686344,4.5,8,1366156800
2005031,5,8,1386460800
2348357,5,8,1348444800
1686351,4.5,8,1387929600
1840305,4.5,8,1402617600
1840289,4,8,1327795200
1686294,4,8,1357084800
1862846,4.5,8,1368057600
1840271,4.5,8,1360368000
2005023,4.5,8,1401667200
2280329,4,8,1370995200
2348365,0,9,1397952000
1686393,4.5,9,1395014400
1862804,4.5,9,1364688000
2076461,4,9,1397606400
2076479,4.5,9,1371600000
2076487,4,9,1359590400
2111656,4,9,1377993600
1905264,4.5,9,1361318400
1686310,4,9,1401753600
2080224,4.5,9,1354752000
2086759,4.5,9,1382918400
1343938,4,9,1362960000
513234,4.5,9,1353801600
2217511,4.5,9,1356480000
1665082,4,9,1362355200
1259068,4,9,1361232000
2181329,4,9,1369612800
2031649,4,9,1363651200
2217396,4,9,1359417600
1782259,4.5,9,1355443200
2305092,4.5,9,1398470400
1935774,4,9,1388707200
2086866,4,9,1358640000
2305480,4.5,9,1352073600
2031813,4,9,1399852800
2305217,4.5,9,1360540800
2181238,4,9,1369094400
2305464,4.5,9,1361923200
2305654,3,9,1356393600
2086577,4.5,9,1388016000
1578251,4,9,1334880000
108779,4.5,9,1324425600
1395482,4,9,1329782400
2264638,4,9,1373068800
2264661,5,9,1359504000
2201259,4.5,9,1353628800
2305522,4,9,1334966400
1906064,4,9,1325894400
713941,4,9,1358294400
2254175,4,9,1357084800
2086809,4,9,1355788800
1728492,4,9,1350259200
650226,4.5,9,1357516800
2264323,4.5,9,1359504000
2254290,2.5,9,1384473600
2181220,4,10,1358121600
2305613,0,10,1404777600
2305068,4.5,10,1338163200
1229384,4,10,1356393600
2236685,5,10,1356480000
1922483,4.5,10,1356048000
1357250,4.5,10,1353888000
1820745,4,10,1359849600
2031730,4.5,10,1403049600
1964451,4,10,1368835200
2305472,3,10,1393200000
1802339,4.5,10,1379894400
2305134,4.5,10,1361836800
2305456,0,10,1348963200
2030104,4,10,1358553600
2295046,4.5,10,1387843200
1782267,4.5,10,1348358400
2305423,0,10,1367971200
1820927,4.5,10,1359849600
1912138,4,10,1351468800
2264646,4,10,1357516800
2264414,4,10,1357862400
2251452,4.5,10,1365465600
2294049,3.5,10,1355011200
1789122,3.5,10,1369094400
2305191,5,10,1336780800
2305175,3.5,10,1355788800
2031631,4,10,1369958400
2313278,5,10,1316390400
2031706,4,10,1355184000
2280733,4.5,10,1389484800
2264455,3.5,10,1384819200
2031714,4,10,1350432000
1822352,4.5,10,1373500800
2305183,3,10,1357776000
1820935,4,10,1396137600
2086908,4,10,1324425600
2305076,4.5,10,1376092800
2305274,4,10,1363564800
2305407,5,10,1367366400
1040666,3.5,10,1361836800
1949221,4,10,1374019200
2264653,3.5,10,1335744000
1820851,4.5,10,1377302400
1822360,4,10,1373155200
2305209,2,10,1327968000
2031615,4,11,1336780800
2031755,4,11,1380758400
1996396,3,11,1340064000
1912153,3.5,11,1322438400
2264687,5,11,1355011200
2181253,2.5,11,1338076800
1822345,4.5,11,1331424000
2201143,4,11,1358553600
2264679,4.5,11,1359763200
2240208,4,11,1365638400
2086536,4,11,1366243200
2033199,4.5,11,1362700800
2162394,4.5,11,1401667200
1942937,4.5,11,1332460800
2097970,4.5,11,1379289600
2171908,4.5,11,1357689600
1942952,4.5,11,1360195200
2033223,5,11,1352851200
1942911,3,11,1377475200
2171916,4,11,1378166400
2033215,4,11,1357776000
1942929,4.5,11,1362614400
2033181,4.5,11,1356048000
1942945,4,11,1363910400
1942978,3.5,11,1376006400
2010833,2.5,11,1394668800
1702737,4.5,11,1371340800
2301067,4.5,11,1388361600
2300994,4.5,11,1360368000
2301000,5,11,1364169600
2301117,5,11,1383004800
2301075,4.5,11,1369526400
2301083,5,11,1375401600
2301018,5,11,1386979200
2301042,5,11,1374796800
2301059,5,11,1352937600
2301026,4.5,11,1367798400
2301034,4.5,11,1357344000
2301125,3.5,12,1397520000
2301109,4.5,12,1349568000
2301091,4,12,1382054400
1860576,4.5,12,1381190400
1807809,4.5,12,1394928000
2200970,4.5,12,1374105600
2200988,4.5,12,1369180800
1807817,4,12,1383004800
1890706,4.5,12,1359072000
2200939,4,12,1341532800
1776145,4.5,12,1397433600
1979632,4,12,1371254400
2200962,5,12,1366156800
2200954,4,12,1362960000
2200905,4,12,1355788800
2352532,5,12,1373328000
2352524,4.5,12,1361491200
2105856,4,12,1325548800
2315133,4.5,12,1357776000
2260016,4.5,12,1358208000
2051910,4,12,1382918400
2235315,4.5,12,1344816000
2105864,4.5,12,1353974400
2051928,3.5,12,1357171200
2038057,4,12,1336608000
2208411,4.5,12,1341273600
2051944,4.5,12,1351728000
2051902,4,12,1399507200
2347789,4.5,12,1334707200
2208395,4.5,12,1356825600
2236271,4.5,12,1359504000
2236289,4,12,1389398400
2208403,4.5,12,1404950400
2051894,4.5,12,1404864000
2271906,3,12,1391904000
2101277,2.5,12,1333238400
2303832,4.5,12,1330732800
2253177,4,12,1390867200
2188761,3,12,1369353600
2188860,4,12,1373760000
2304038,2,12,1393718400
2188852,4,12,1388793600
2259653,4.5,12,1376352000
2224087,4.5,12,1377734400
2252971,4,12,1353542400
2156875,4.5,12,1386633600
2188845,2.5,12,1393286400
2328326,3,12,1384041600
2003754,4.5,12,1365811200
1752443,4,12,1366934400
1752864,3,12,1391472000
1908631,3.5,12,1391472000
1908581,2,12,1394582400
1752302,4,12,1390780800
1495183,4,12,1389657600
692467,4,12,1370563200
692558,4,12,1373068800
2028082,4,12,1401926400
1292820,4.5,12,1333152000
2307312,4,12,1342051200
2304053,5,12,1362787200
1317650,4.5,13,1389571200
2032845,4,13,1375660800
2101558,4,13,1376092800
1287408,4.5,13,1382659200
1288448,4,13,1340409600
1484989,4.5,13,1398124800
1287986,4.5,13,1383696000
1587435,4,13,1335916800
2073195,4.5,13,1381449600
2306686,5,13,1359590400
1587674,4,13,1392422400
1562024,4.5,13,1369008000
1291988,4.5,13,1395187200
2338838,4.5,13,1382400000
1287960,4,13,1391126400
1317775,3.5,13,1341705600
1646199,4,13,1362528000
1287481,4.5,13,1363305600
1639665,4.5,13,1347321600
1287952,4,13,1376092800
2182855,4.5,13,1361404800
1289503,4.5,13,1356652800
2249142,5,13,1390003200
1971928,3.5,13,1378080000
1291145,4.5,13,1382400000
1289594,4,13,1353196800
1743509,4.5,13,1365984000
1972157,4.5,13,1341878400
1780857,4.5,13,1341187200
2304061,5,13,1390348800
1499615,4,13,1361059200
1287580,4.5,13,1404950400
1685338,4.5,13,1381449600
1352533,4,13,1393027200
1889005,4.5,13,1360800000
1809698,4,13,1359676800
1386895,4,13,1355356800
1404961,4.5,13,1380499200
2088573,4.5,13,1386633600
1780667,3.5,13,1396396800
1776202,4,13,1404777600
1707231,4.5,13,1357516800
2087369,4,13,1359244800
2041176,3.5,13,1359504000
1289727,4.5,13,1359417600
1291269,4.5,13,1389225600
1732429,3.5,13,1359676800
2087344,4.5,13,1357516800
1780899,4.5,13,1367798400
1482538,4,13,1378857600
1809862,3,13,1354060800
1780915,4.5,13,1383177600
1639681,4.5,13,1383782400
2249118,3.5,14,1370044800
1809938,4,14,1359072000
1809748,4,14,1349654400
1780907,4.5,14,1350691200
1732288,4,14,1346457600
1639673,3.5,14,1351641600
1515535,4.5,14,1360195200
2054914,4,14,1372291200
1291350,4.5,14,1355011200
2087328,4.5,14,1349481600
1292788,4.5,14,1356825600
1639855,4.5,14,1388361600
1289693,4.5,14,1387324800
1292226,4.5,14,1355529600
1289719,4,14,1400803200
1292796,4,14,1380672000
1515329,4,14,1352505600
2222792,4.5,14,1357171200
2087385,4,14,1372636800
2186427,4.5,14,1365552000
2186211,4.5,15,1355184000
2266377,4.5,15,1363478400
2227551,4,15,1401926400
2084366,4,15,1348963200
2222784,4.5,15,1351296000
2186419,4.5,15,1349136000
2102044,4.5,15,1357776000
2240653,4,15,1381104000
2240646,4.5,15,1392422400
2168433,4.5,15,1355097600
2168409,3.5,15,1373328000
2087427,4,15,1356480000
2168383,3,15,1358121600
2335651,4,15,1356134400
2046654,4,15,1384300800
2186435,4.5,15,1391731200
2266369,4,15,1365552000
1784636,4,15,1355529600
2325769,5,15,1386374400
1895580,4,15,1372723200
2208452,4,15,1372464000
2195584,4.5,15,1389139200
2069227,5,15,1361923200
2189132,4.5,15,1396051200
2030666,3.5,15,1358035200
2069235,4,15,1379894400
1895598,4,15,1392163200
2189140,3.5,15,1383091200
2069268,4.5,15,1391212800
1784685,4,15,1398729600
2069250,3.5,15,1394928000
2195600,4.5,15,1396656000
1784651,4,15,1399075200
